,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
images/229.jpg,0.1453983336687088,0.042796988040208817,0.41389596462249756,0.11030582338571548,0.1367025077342987,0.0,0.21822121739387512,0.13309402763843536,0.27160578966140747,0.2108551412820816,0.08425772190093994,0.0019009090028703213,0.47817277908325195,0.26874905824661255,0.013543355278670788,0.20981359481811523,0.25632041692733765,0.2159145325422287,0.12035233527421951,0.09537550806999207,0.17792260646820068,0.089647576212883,0.07492845505475998,0.20820419490337372,0.3076876401901245,0.33298423886299133,0.006004880182445049,0.2663392424583435,0.24024954438209534,0.34276479482650757,0.3220624327659607,0.22881180047988892,0.23499643802642822,0.0011858181096613407,0.23755863308906555,0.3348265588283539,0.11686438322067261,0.24545396864414215,0.0,0.26091551780700684,0.1617715060710907,0.0053487373515963554,0.2802372872829437,0.23313218355178833,0.003531384514644742,0.06708157807588577,0.2227577269077301,0.002088303677737713,0.20065611600875854,0.28171148896217346,0.033015839755535126,0.22491157054901123,0.2757381200790405,0.33509573340415955,0.2119087278842926,0.30942684412002563,0.16855552792549133,0.16963700950145721,0.3755300045013428,0.02863643504679203,0.0026856374461203814,0.20594024658203125,0.19966186583042145,0.052838873118162155,0.047063570469617844,0.006705759093165398,0.1709645688533783,0.05786865949630737,0.340347021818161,0.2445414811372757,0.1076376736164093,0.20653605461120605,0.19886593520641327,0.28487327694892883,0.2691412568092346,0.31189972162246704,0.33322957158088684,0.13638083636760712,0.3468606472015381,0.2598251402378082,0.016118865460157394,0.10480090230703354,0.0,0.30455371737480164,0.29491913318634033,0.07806407660245895,0.20515164732933044,0.062435492873191833,0.26914045214653015,0.018755778670310974,0.0,0.040892407298088074,0.2789788246154785,0.0,0.0,0.22966891527175903,0.1528373658657074,0.010674076154828072,0.017230898141860962,0.4440433084964752,0.005052678752690554,0.18886800110340118,0.345890074968338,0.2698858380317688,0.18253523111343384,0.28271937370300293,0.2552919387817383,0.2909821569919586,0.28284117579460144,0.1863221973180771,0.36425110697746277,0.0,0.1958121806383133,0.07681474834680557,0.052823733538389206,0.2932065725326538,0.1936212182044983,0.2046475112438202,0.0017967917956411839,0.22224962711334229,0.24699027836322784,0.07235777378082275,0.0008257050649262965,0.1225457489490509,0.2533757984638214,0.27786096930503845,0.2783193290233612,0.1668165922164917
images/229_196.jpg,0.15024341642856598,0.04391462355852127,0.4226478338241577,0.11412149667739868,0.1429346352815628,0.0,0.19676423072814941,0.12238314002752304,0.26055246591567993,0.21122199296951294,0.0978948324918747,0.0007489554118365049,0.489492267370224,0.2971162497997284,0.014560767449438572,0.2140360176563263,0.25884950160980225,0.2379961907863617,0.12315817177295685,0.10381681472063065,0.1758798509836197,0.07981585711240768,0.07246416062116623,0.20844849944114685,0.3020689785480499,0.33597975969314575,0.0031801792792975903,0.2620254456996918,0.24246840178966522,0.32576820254325867,0.33028724789619446,0.2270960509777069,0.23008063435554504,0.00044708148925565183,0.23582008481025696,0.3174338638782501,0.12172940373420715,0.257168710231781,0.0,0.2597261071205139,0.17260517179965973,0.0048827361315488815,0.2927784025669098,0.23743538558483124,0.003098717425018549,0.061799563467502594,0.21957874298095703,0.007179298438131809,0.20230409502983093,0.28138354420661926,0.02222057804465294,0.23254898190498352,0.2584324777126312,0.3448531925678253,0.2150762528181076,0.3129413425922394,0.17617765069007874,0.18383942544460297,0.38630276918411255,0.024044666439294815,0.0016421739710494876,0.2097301483154297,0.1929466873407364,0.05803242325782776,0.05308404564857483,0.004931029863655567,0.18476957082748413,0.06431704759597778,0.342655211687088,0.23755380511283875,0.1045248806476593,0.20958812534809113,0.20863237977027893,0.2979464530944824,0.26779797673225403,0.31769323348999023,0.3361659348011017,0.14665211737155914,0.3577129542827606,0.26201409101486206,0.01667877845466137,0.11590871214866638,0.0,0.29709407687187195,0.2983914017677307,0.09078208357095718,0.22169438004493713,0.06037351116538048,0.2531585693359375,0.018147964030504227,0.0,0.03831455111503601,0.2892056703567505,0.0,0.0,0.2286849319934845,0.15408620238304138,0.01026102714240551,0.017647355794906616,0.4510684013366699,0.011741094291210175,0.1816970258951187,0.3433147370815277,0.29319995641708374,0.1737184226512909,0.29405876994132996,0.262688547372818,0.29486626386642456,0.2744620144367218,0.18998633325099945,0.35730093717575073,0.0,0.19527046382427216,0.07101305574178696,0.06398813426494598,0.28525739908218384,0.1848408281803131,0.20903518795967102,0.0011051564943045378,0.22669008374214172,0.2671874463558197,0.06609181314706802,0.0010625942377373576,0.121113620698452,0.2422609031200409,0.2751926779747009,0.2651921212673187,0.15125790238380432
images/229_262.jpg,0.16294029355049133,0.045791029930114746,0.43017080426216125,0.11476393789052963,0.13842986524105072,0.0,0.20748046040534973,0.12320667505264282,0.2566380798816681,0.19977274537086487,0.08801320195198059,0.0009256068733520806,0.4869109094142914,0.26801761984825134,0.023528728634119034,0.21279650926589966,0.24302829802036285,0.22724805772304535,0.10973921418190002,0.09432490170001984,0.17886598408222198,0.08995874226093292,0.07701204717159271,0.19478654861450195,0.30709779262542725,0.33691999316215515,0.0043837763369083405,0.2842220366001129,0.22167779505252838,0.32118749618530273,0.3207249641418457,0.2306673675775528,0.22943170368671417,0.0008599551510997117,0.2482064962387085,0.3310506045818329,0.11668053269386292,0.2620539963245392,0.0,0.24553854763507843,0.1708267778158188,0.003946030046790838,0.2726757228374481,0.24622569978237152,0.004317185375839472,0.06536325067281723,0.2152343988418579,0.001995241967961192,0.20815058052539825,0.27712148427963257,0.02524881809949875,0.22538433969020844,0.26652878522872925,0.336718887090683,0.2374432384967804,0.3220946490764618,0.17672403156757355,0.1862659752368927,0.37827423214912415,0.0272324550896883,0.0035560517571866512,0.21787060797214508,0.19455678761005402,0.05783221498131752,0.05282066389918327,0.005624511744827032,0.18585056066513062,0.0732332244515419,0.3533151149749756,0.2275274395942688,0.10469041019678116,0.2052554488182068,0.21782372891902924,0.2978070080280304,0.2571876049041748,0.3026922345161438,0.3640285134315491,0.14219368994235992,0.34659454226493835,0.26759862899780273,0.010472862049937248,0.10686677694320679,0.0,0.30453217029571533,0.2995688319206238,0.08359743654727936,0.22123442590236664,0.06693466752767563,0.2632795572280884,0.016614675521850586,0.0,0.044844791293144226,0.2864968478679657,0.0,0.0,0.2255675494670868,0.16404856741428375,0.01206443551927805,0.015949785709381104,0.4659939110279083,0.008250422775745392,0.18274202942848206,0.3342970013618469,0.299587219953537,0.2006780505180359,0.28985831141471863,0.293255090713501,0.29430267214775085,0.28371527791023254,0.18597891926765442,0.3710194528102875,0.0,0.19934071600437164,0.0729135200381279,0.0708940401673317,0.28754961490631104,0.18565626442432404,0.1907528191804886,0.0038866212125867605,0.2364470660686493,0.24526222050189972,0.0699959248304367,0.0006700325175188482,0.13216429948806763,0.24716587364673615,0.26176783442497253,0.28873851895332336,0.15662023425102234
images/229_45.jpg,0.14668576419353485,0.0381329283118248,0.4169323146343231,0.11831682920455933,0.1365576982498169,0.0,0.2033720463514328,0.13975323736667633,0.2800009846687317,0.21709991991519928,0.09605594724416733,0.0033399504609405994,0.4855002462863922,0.2767871618270874,0.008517950773239136,0.2007722556591034,0.26324576139450073,0.2134186029434204,0.12165763229131699,0.10104896873235703,0.18032248318195343,0.09396079182624817,0.07964660972356796,0.22275815904140472,0.29676496982574463,0.33699870109558105,0.0032762023620307446,0.2692972421646118,0.22879952192306519,0.3505205512046814,0.3236584961414337,0.22857089340686798,0.21641017496585846,0.0005893179913982749,0.24933592975139618,0.3438272774219513,0.11477676779031754,0.2700374126434326,0.0009212828008458018,0.24148908257484436,0.1736498922109604,0.009168487042188644,0.28298071026802063,0.2367325723171234,0.002317308448255062,0.07348816841840744,0.22925196588039398,0.0040195356123149395,0.21980509161949158,0.2858840525150299,0.023842278867959976,0.2279719114303589,0.26320281624794006,0.3455312252044678,0.22575005888938904,0.3131495714187622,0.1656302809715271,0.1781444102525711,0.3694910705089569,0.024507561698555946,0.001166940201073885,0.2117091566324234,0.20948943495750427,0.05229192227125168,0.05158442258834839,0.006501822732388973,0.17521962523460388,0.06210703402757645,0.35281556844711304,0.25104227662086487,0.09804820269346237,0.21487291157245636,0.2100297212600708,0.28387418389320374,0.2681731581687927,0.3053364157676697,0.3384978473186493,0.13930435478687286,0.3367975652217865,0.2799730896949768,0.017745869234204292,0.119470976293087,0.0,0.3057170510292053,0.304529070854187,0.08341749757528305,0.20386534929275513,0.06496283411979675,0.2555096745491028,0.0265261959284544,0.0,0.04127649590373039,0.27927473187446594,0.0,0.0,0.22903995215892792,0.1551964432001114,0.01207132637500763,0.018557509407401085,0.45406782627105713,0.010579432360827923,0.184350848197937,0.33752527832984924,0.27313506603240967,0.18624629080295563,0.28886181116104126,0.2736921012401581,0.2960880398750305,0.2884109616279602,0.20050092041492462,0.37149059772491455,0.0,0.20276445150375366,0.06831707805395126,0.06952643394470215,0.29329195618629456,0.18557225167751312,0.19304238259792328,0.0035187990870326757,0.23257459700107574,0.26306959986686707,0.05912964791059494,0.0004163850680924952,0.1192721351981163,0.2561571002006531,0.2731703817844391,0.27866801619529724,0.150070920586586
images/230.jpg,0.17495311796665192,0.047712430357933044,0.33845987915992737,0.10434219241142273,0.13768640160560608,0.0,0.1557660847902298,0.10758911818265915,0.2727293074131012,0.1686394363641739,0.07927276194095612,0.0013379573356360197,0.4526045322418213,0.2440437227487564,0.017412934452295303,0.20328742265701294,0.2873011827468872,0.22697921097278595,0.07446027547121048,0.10791015625,0.16556742787361145,0.08058170229196548,0.07668910175561905,0.248762309551239,0.2937606871128082,0.3502989411354065,0.007996104657649994,0.24538743495941162,0.23883050680160522,0.3002600073814392,0.30386170744895935,0.2083207219839096,0.18843887746334076,0.0014663884649053216,0.2542937994003296,0.35283344984054565,0.11027330160140991,0.1879810094833374,0.0,0.21536895632743835,0.22207166254520416,0.003390916623175144,0.2570861279964447,0.23082007467746735,0.0,0.07440601289272308,0.19271612167358398,0.0013508268166333437,0.18468374013900757,0.23701219260692596,0.02923572063446045,0.2402404248714447,0.24245744943618774,0.2949887812137604,0.20112460851669312,0.16453437507152557,0.19560298323631287,0.1815497875213623,0.32118484377861023,0.027295339852571487,0.0019517256878316402,0.224480539560318,0.17970243096351624,0.015219302847981453,0.07552393525838852,0.006937750149518251,0.18545536696910858,0.11886279284954071,0.34684860706329346,0.15733005106449127,0.09920521080493927,0.2298591583967209,0.18815870583057404,0.24114485085010529,0.27201005816459656,0.29494011402130127,0.3809918761253357,0.08256156742572784,0.3650205433368683,0.2699809670448303,0.010133597999811172,0.12267690896987915,0.0,0.2816713750362396,0.22812975943088531,0.07381706684827805,0.21893633902072906,0.08785282075405121,0.2083083540201187,0.04098230227828026,0.0,0.05461624264717102,0.2700047492980957,0.0,0.0,0.21855030953884125,0.2098253071308136,0.02717984840273857,0.017038393765687943,0.4078088402748108,0.0035973917692899704,0.18543563783168793,0.3538382053375244,0.221956267952919,0.1979002058506012,0.2672269642353058,0.23960420489311218,0.2549764811992645,0.2424236387014389,0.21515168249607086,0.3660481572151184,0.0,0.20744836330413818,0.10458840429782867,0.08919131755828857,0.2417917102575302,0.16961872577667236,0.15524333715438843,0.00234545418061316,0.20462536811828613,0.22205697000026703,0.0771535187959671,0.002245476935058832,0.1381293684244156,0.24411675333976746,0.19701215624809265,0.19471389055252075,0.10790395736694336
images/230_200.jpg,0.17956511676311493,0.05204383656382561,0.3461519777774811,0.10692443698644638,0.12859879434108734,0.0,0.15226155519485474,0.10362078249454498,0.2912658154964447,0.1756839007139206,0.06370246410369873,0.005502088461071253,0.43811294436454773,0.24391692876815796,0.016823142766952515,0.20365050435066223,0.28329846262931824,0.2172795534133911,0.08651459217071533,0.10705707967281342,0.16323088109493256,0.07012488692998886,0.08814676851034164,0.2498549520969391,0.297435998916626,0.33741316199302673,0.006793981418013573,0.24342791736125946,0.22039492428302765,0.3102315664291382,0.29465633630752563,0.21812093257904053,0.1971459984779358,0.0015841152053326368,0.25424084067344666,0.36020079255104065,0.10779238492250443,0.18727687001228333,0.0,0.21795137226581573,0.2153497040271759,0.00747635355219245,0.2624334990978241,0.2407340258359909,0.0,0.07021059840917587,0.1984807550907135,0.0,0.19055597484111786,0.23355016112327576,0.030530260875821114,0.2397606074810028,0.23248927295207977,0.312642902135849,0.2066720426082611,0.1767185628414154,0.208856001496315,0.17604832351207733,0.3071456253528595,0.030896373093128204,0.002089680638164282,0.2145768404006958,0.18878290057182312,0.012512698769569397,0.07346664369106293,0.011689318343997002,0.18297548592090607,0.11125949025154114,0.34930408000946045,0.15429502725601196,0.09712933003902435,0.22965815663337708,0.19218455255031586,0.25454601645469666,0.29120177030563354,0.2965763509273529,0.3814205229282379,0.09398153424263,0.3508068919181824,0.2753961384296417,0.006138686556369066,0.13092973828315735,0.0,0.2847704589366913,0.21428969502449036,0.07184922695159912,0.21655258536338806,0.09282971918582916,0.21095174551010132,0.036278605461120605,0.0,0.051708728075027466,0.2630820572376251,0.0,0.0,0.21060672402381897,0.2012435793876648,0.02614695020020008,0.013707127422094345,0.40626949071884155,0.002914644777774811,0.1818295419216156,0.34644293785095215,0.2109059989452362,0.20892758667469025,0.2603496313095093,0.24340109527111053,0.24436363577842712,0.23549912869930267,0.22543832659721375,0.35773926973342896,0.0,0.20745500922203064,0.10666186362504959,0.09188348799943924,0.24341341853141785,0.17336109280586243,0.15074071288108826,0.001841304125264287,0.20470651984214783,0.1990753561258316,0.07332092523574829,0.0022593827452510595,0.12471529096364975,0.26343730092048645,0.2053256332874298,0.19135306775569916,0.10223118215799332
images/230_287.jpg,0.1681329905986786,0.04973101243376732,0.3548320233821869,0.12251289933919907,0.1282983124256134,0.0,0.14868591725826263,0.1077178418636322,0.2878596782684326,0.17575956881046295,0.06395573914051056,0.001901263021863997,0.44216546416282654,0.2299782931804657,0.015356132760643959,0.2031145989894867,0.27652299404144287,0.21177144348621368,0.09498446434736252,0.10431594401597977,0.1697314828634262,0.08014967292547226,0.09064490348100662,0.2582545578479767,0.29940444231033325,0.346341073513031,0.010896865278482437,0.26423606276512146,0.22466734051704407,0.30961084365844727,0.2981068193912506,0.21415838599205017,0.1795574575662613,0.0015773681225255132,0.25585538148880005,0.36398613452911377,0.10780823975801468,0.18952801823616028,0.0,0.21847379207611084,0.21746447682380676,0.00731493579223752,0.2611628472805023,0.23856255412101746,0.0,0.07548372447490692,0.2071230709552765,0.00012988327944185585,0.18621741235256195,0.23389187455177307,0.03139954060316086,0.24084697663784027,0.22830796241760254,0.3242667615413666,0.22032774984836578,0.1739325225353241,0.19820015132427216,0.17998237907886505,0.30903080105781555,0.02693018689751625,0.00329501461237669,0.21194308996200562,0.19623616337776184,0.01828719861805439,0.07449249178171158,0.012558775022625923,0.18827193975448608,0.11482467502355576,0.35786712169647217,0.16448187828063965,0.10245110094547272,0.23071053624153137,0.19537147879600525,0.26701709628105164,0.274321973323822,0.2926256060600281,0.3771246671676636,0.08620724827051163,0.3440903127193451,0.2806321680545807,0.005921092350035906,0.13760033249855042,0.0,0.2863292694091797,0.21212080121040344,0.06232193857431412,0.21822550892829895,0.09385111182928085,0.213700532913208,0.03791937977075577,0.0,0.051098354160785675,0.26135846972465515,0.0,0.0,0.22166681289672852,0.19771204888820648,0.026791689917445183,0.01798848807811737,0.42333319783210754,0.002470579231157899,0.1908484548330307,0.34715187549591064,0.2192351073026657,0.21426236629486084,0.2684686779975891,0.25404152274131775,0.23896130919456482,0.24346840381622314,0.22679492831230164,0.37087246775627136,0.0,0.21211650967597961,0.0999775305390358,0.09635874629020691,0.24465765058994293,0.17444559931755066,0.14422407746315002,0.003815457923337817,0.20492923259735107,0.21436356008052826,0.0761251449584961,0.0014520009281113744,0.1296483427286148,0.2693942189216614,0.20515617728233337,0.20471790432929993,0.10512134432792664
images/230_341.jpg,0.17808666825294495,0.04816647991538048,0.3484210669994354,0.10921062529087067,0.1332908421754837,0.0,0.14648176729679108,0.09759640693664551,0.2574949562549591,0.15988421440124512,0.0673963725566864,0.00062414666172117,0.4475259482860565,0.23845304548740387,0.016094036400318146,0.21011759340763092,0.27847808599472046,0.21816827356815338,0.08745212107896805,0.10649053752422333,0.1677350103855133,0.07622693479061127,0.07722382992506027,0.235748752951622,0.3048219084739685,0.34797701239585876,0.007501938845962286,0.2441529631614685,0.23832806944847107,0.301894873380661,0.3032478094100952,0.21336615085601807,0.1922125220298767,0.0034576402977108955,0.26513490080833435,0.3507906198501587,0.10768578201532364,0.2059928923845291,0.0,0.2250238060951233,0.21651394665241241,0.004178809002041817,0.2543860375881195,0.22902841866016388,0.0,0.0689348354935646,0.1909046471118927,0.0012795091606676579,0.17735761404037476,0.24573254585266113,0.03062058612704277,0.2234789878129959,0.23753470182418823,0.305291086435318,0.21901775896549225,0.17129458487033844,0.20308473706245422,0.1846785843372345,0.31744182109832764,0.02801615372300148,0.0013814843259751797,0.23214007914066315,0.1883915513753891,0.01657080091536045,0.07640324532985687,0.006215725094079971,0.1812407672405243,0.1262327879667282,0.34554919600486755,0.1433279663324356,0.10046307742595673,0.23200291395187378,0.2108311504125595,0.2442343533039093,0.2815506160259247,0.27730220556259155,0.3863554298877716,0.08674547076225281,0.35465213656425476,0.2897724509239197,0.005653496365994215,0.12960121035575867,0.0,0.294458270072937,0.22102895379066467,0.07382860779762268,0.21613138914108276,0.0928167924284935,0.20664933323860168,0.039991289377212524,0.0,0.04993831738829613,0.26539361476898193,0.0,0.0,0.21695278584957123,0.2040509134531021,0.02701590210199356,0.018787814304232597,0.4132024049758911,0.0037037173751741648,0.18789608776569366,0.35336562991142273,0.2196546345949173,0.19343413412570953,0.2656152844429016,0.2549898624420166,0.24281631410121918,0.24575704336166382,0.2071903496980667,0.3688705265522003,0.0,0.21189098060131073,0.10971392691135406,0.08606904000043869,0.25276637077331543,0.16312351822853088,0.15010106563568115,0.003866011742502451,0.21308423578739166,0.2115781605243683,0.07748536765575409,0.0021761180832982063,0.14086441695690155,0.24863485991954803,0.18121297657489777,0.18484187126159668,0.11385497450828552
images/231.jpg,0.22931377589702606,0.06292533129453659,0.3760228753089905,0.11000005155801773,0.14909934997558594,0.0,0.12587891519069672,0.09602726250886917,0.24923141300678253,0.17757216095924377,0.07040520012378693,0.003314616158604622,0.4215727150440216,0.2550801932811737,0.018610145896673203,0.2239849865436554,0.2933472990989685,0.21909953653812408,0.08456924557685852,0.12537313997745514,0.1818808615207672,0.0933690220117569,0.1179080531001091,0.22749659419059753,0.3022213876247406,0.378455251455307,0.005093702115118504,0.23615221679210663,0.24334266781806946,0.2840721309185028,0.30222073197364807,0.20984165370464325,0.18769925832748413,0.0023608459159731865,0.25192195177078247,0.40917277336120605,0.10608117282390594,0.1889040321111679,0.0,0.21176132559776306,0.2312818169593811,0.00458336528390646,0.24341149628162384,0.24859431385993958,0.00015389150939881802,0.07359667122364044,0.1980026662349701,0.003521720180287957,0.1863187849521637,0.23806147277355194,0.047989264130592346,0.23600676655769348,0.2490069568157196,0.28636443614959717,0.21646015346050262,0.17723889648914337,0.2222951501607895,0.18129143118858337,0.2829180359840393,0.023788128048181534,0.0016777974087744951,0.2297159880399704,0.19392630457878113,0.017298206686973572,0.0880902111530304,0.004080368671566248,0.18025222420692444,0.1403825730085373,0.3696749806404114,0.1614251583814621,0.09598086774349213,0.26617974042892456,0.19134214520454407,0.2520825266838074,0.318771630525589,0.2757420241832733,0.4311683773994446,0.1141403317451477,0.3671204447746277,0.32127684354782104,0.010723477229475975,0.13014982640743256,0.0,0.28886911273002625,0.2216407209634781,0.07685806602239609,0.2693043053150177,0.09602239727973938,0.2294062077999115,0.04689560830593109,0.0,0.039991579949855804,0.2722233533859253,0.0,0.0,0.22129732370376587,0.22378143668174744,0.03298810124397278,0.04346771538257599,0.4199008345603943,0.0001719748688628897,0.19109587371349335,0.38555198907852173,0.2197917401790619,0.20668736100196838,0.24148964881896973,0.25155746936798096,0.27128592133522034,0.24213778972625732,0.21410344541072845,0.3707716464996338,0.0,0.21053549647331238,0.12067801505327225,0.10242298245429993,0.24488148093223572,0.18482531607151031,0.15557871758937836,0.0004421228659339249,0.21395602822303772,0.2214311957359314,0.07353039085865021,0.0031419468577951193,0.14105743169784546,0.26071497797966003,0.21024568378925323,0.1937222182750702,0.10969351977109909
images/231_212.jpg,0.21382631361484528,0.054110802710056305,0.3767906725406647,0.12048821151256561,0.14685633778572083,0.0,0.1341267079114914,0.10964515805244446,0.2605275809764862,0.1768909990787506,0.08427796512842178,0.0029575866647064686,0.4306412935256958,0.25182342529296875,0.016003724187612534,0.2228984236717224,0.3002537190914154,0.2237914502620697,0.09189122170209885,0.1110759750008583,0.177047997713089,0.09021720290184021,0.09535796195268631,0.2437206357717514,0.3024778366088867,0.3705124855041504,0.008352046832442284,0.24427276849746704,0.24128897488117218,0.3023446202278137,0.2901010513305664,0.2167193740606308,0.19910012185573578,0.0016072894213721156,0.24756978452205658,0.3876091241836548,0.11335855722427368,0.19323624670505524,0.0,0.19809292256832123,0.25232890248298645,0.006684073247015476,0.2420388013124466,0.26282981038093567,0.0,0.0892215222120285,0.20847004652023315,0.003359635127708316,0.19905544817447662,0.23993375897407532,0.03890508413314819,0.23905737698078156,0.2507835626602173,0.2731187641620636,0.225657656788826,0.1741744726896286,0.2204393446445465,0.18422555923461914,0.29208454489707947,0.034175217151641846,0.0008015832863748074,0.22191835939884186,0.17686451971530914,0.017796015366911888,0.08702369779348373,0.007087869103997946,0.19385361671447754,0.1383558064699173,0.3812500238418579,0.16887913644313812,0.10649434477090836,0.25630393624305725,0.1902649849653244,0.24961350858211517,0.2971211373806,0.2829459011554718,0.42500555515289307,0.11556897312402725,0.35529473423957825,0.3295847773551941,0.008024599403142929,0.13154681026935577,0.0,0.30573034286499023,0.22088603675365448,0.0661703497171402,0.2562417984008789,0.08997536450624466,0.20921573042869568,0.04602203890681267,0.0,0.047988031059503555,0.2673085629940033,0.0,0.0,0.22586344182491302,0.2303251028060913,0.03136169910430908,0.035163383930921555,0.4286389946937561,0.0014289546525105834,0.18655972182750702,0.37824878096580505,0.22167682647705078,0.2041110098361969,0.2385350912809372,0.23156578838825226,0.24629636108875275,0.24234293401241302,0.21946333348751068,0.37300509214401245,0.0,0.19678369164466858,0.12098414450883865,0.09800765663385391,0.25822582840919495,0.18266190588474274,0.15327933430671692,0.001572989160194993,0.20822297036647797,0.21437311172485352,0.08494064211845398,0.0027159536257386208,0.13502919673919678,0.2671331763267517,0.20837900042533875,0.1807875782251358,0.1018594428896904
